,SMILES,MIC,METAB,MO24,DP24,SM24,NC24,MORT,YSE,AXIS,EYE,SNOU,JAW,OTIC,PE,BRAI,SOMI,PFIN,CFIN,PIG,CIRC,TRUN,SWIM,NC,TR,MOV21,AUC21,LEL_MORT,LEL_YSE,LEL_AXIS,LEL_EYE,LEL_SNOU,LEL_JAW,LEL_OTIC,LEL_PE,LEL_BRAI,LEL_SOMI,LEL_PFIN,LEL_CFIN,LEL_PIG,LEL_CIRC,LEL_TRUN,LEL_SWIM,LEL_NC,LEL_TR,18_END_LEC,MOR_LEC,SUBLETH_17_END_LEC,TOX_SCO
139,C1=CC(=CN=C1)CNC(=O)C2=COC(=O)C=C2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,C1=CC(=CN=C1)CNC(=O)NC(C(F)(F)F)C(F)(F)F,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,C1=CC(=CN=C1)NC(=O)NC2=CC(=C(C=C2)F)Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,C1=CC(=CN=C1)OC(=O)C2=CC=CO2.Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,C1=CC(=NC=C1Br)NCC2=C(C(=CC(=C2)Cl)Cl)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,C1=CC2=C(C(=C(C=C2I)I)O)N=C1,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)C(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,C1=CC2=C(C(=C1)OC(F)F)N=CC=C2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-].[Na+],,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,C1=CC2=C(C(=C1)[N+](=O)[O-])NN=C2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,C1=CC2=C(C=C1F)C=C(N2)C(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,C1=CC2=C(C=C1N)C=NN2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,C1=CC2=C(C=C1N)N=C(O2)C3=C(C=CC(=C3)Br)Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,C1=CC2=C(C=C1N)NN=C2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,C1=CC2=C(C=C1O)OC3=C2C(=O)OC4=C3C=CC(=C4)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,C1=CC2=C(C=CC(=C2)N=CC3=C(C=C(C=C3)O)O)N=C1,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,C1=CC2=C(C=CC(=C2N)N)N=C1,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,C1=CC2=C(N=C1)N=C(O2)C3=CC=C(C=C3)NC(=O)C4=CC=C(O4)Br,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,C1=CC2=C(N=C1)OC3=C(C2=O)C=C(C=C3)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,C1=CC2=NSN=C2C(=C1)S(=O)(=O)NCC3=CN=CC=C3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,C1=CC=C(C(=C1)/C(=N\O)/CC(=O)C(F)F)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,C1=CC=C(C(=C1)/C=N/N2C=NN=C2)F,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,C1=CC=C(C(=C1)C(=O)N)OCCOCCOCCOC2=CC=CC=C2C(=O)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,C1=CC=C(C(=C1)C(=O)NC=O)C(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,C1=CC=C(C(=C1)C(=O)NN2C(=CC=C2C3=CC=CS3)CCC(=O)O)Br,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,C1=CC=C(C(=C1)C(=O)NO)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,C1=CC=C(C(=C1)C(=O)O)NC(=O)C2=CC(=CC=C2)NC(=O)C3=CC=C(O3)Br,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,C1=CC=C(C(=C1)C(=O)O)S,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,C1=CC=C(C(=C1)C2=NC3=C(O2)C=CC(=C3)N)Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,C1=CC=C(C(=C1)C2=NN3C(=NN=C3S2)C4=CC=CC=N4)Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,C1=CC=C(C(=C1)C2=NN=C3N2N=C(S3)C4=CC=CO4)Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+],,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,C1=CC=C(C(=C1)CN2C=NC(=N2)NC(=O)CC#N)Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,C1=CC=C(C(=C1)CNC2=C(N=C(O2)C3=CC=CS3)C#N)Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,C1=CC=C(C(=C1)CNN2C=NN=C2)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,C1=CC=C(C(=C1)CO)NC(=O)COC2=CC=C(C=C2)Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,C1=CC=C(C(=C1)CSC2=NC(=C(N=N2)C3=CC=CO3)C4=CC=CO4)Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,C1=CC=C(C(=C1)CSC2=NN=C(S2)NC(=O)C3=CC=CO3)F,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,C1=CC=C(C(=C1)NC(=O)C2=C(C(=C(C(=C2F)F)F)F)F)Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,C1=CC=C(C(=C1)OCC2=NC(=C(O2)NCC3=CC=C(C=C3)F)C#N)Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,C1=CC=C(C(=C1)OCC2=NC(=C(O2)NCCCN3C=CN=C3)C#N)F,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,C1=CC=C(C(=C1)S(=O)(=O)NN2C=NN=C2)Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,C1=CC=C(C=C1)/C(=C/2\C(N(C(=O)C2=O)CC3=CN=CC=C3)C4=CC=CC=N4)/O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,C1=CC=C(C=C1)/C(=C/2\C(N(C(=O)C2=O)CCCN3C=CN=C3)C4=CC=CC=N4)/O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,C1=CC=C(C=C1)/C(=N/O)/C(=O)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,C1=CC=C(C=C1)/C(=N/O)/C(=O)NCC2=CN=CC=C2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,C1=CC=C(C=C1)/C(=N/S(=O)(=O)C2=CC=C(S2)Cl)/N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,C1=CC=C(C=C1)/C(=N\O)/C2=C(C=CC(=C2)Cl)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,C1=CC=C(C=C1)/C=C/CC2C(=O)NC(=O)NC2=O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2C(=O)OCC(=O)C3=CC=CO3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,C1=CC=C(C=C1)C(=O)C2=CN(C3=CC=CC=C32)CC(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,C1=CC=C(C=C1)C(=O)CN2C(=O)C3=CC=CC=C3S2(=O)=O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,C1=CC=C(C=C1)C(=O)CSC2=NNC(=O)NC2=O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,C1=CC=C(C=C1)C(=O)N2C(=S)N=C3N2C=CC=C3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)N/C(=N/C3=NC4=CC=CC=C4O3)/N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)NCCCN3C=CN=C3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,C1=CC=C(C=C1)C(=O)NC2=NC(=O)C3=CC=CC=C3S2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,C1=CC=C(C=C1)C(=O)NC2=NN(C(=N2)NC(=O)C3=CC=CO3)C4=CC=CC=C4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,C1=CC=C(C=C1)C(=O)NCCC(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,C1=CC=C(C=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NN3C=NN=C3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,C1=CC=C(C=C1)C2(C(=O)[N-]C(=O)N2)C3=CC=CC=C3.[Na+],,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,C1=CC=C(C=C1)C2=C(C(=O)N(N2)C3=NC4=CC=CC=C4S3)C=NCCCN5C=CN=C5,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,C1=CC=C(C=C1)C2=C(C(=O)NN2)C(C3=CSC=C3)C(C#N)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,C1=CC=C(C=C1)C2=C(N(C3=NC=NC(=C23)NCCO)CC4=CC=CO4)C5=CC=CC=C5,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,C1=CC=C(C=C1)C2=CC(=NC(=N2)OC3=CC=CC=C3)C(=O)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,C1=CC=C(C=C1)C2=CC(=NO2)C(=O)C3=CC=CC=C3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,C1=CC=C(C=C1)C2=CC3=C(S2)C(=O)NC=N3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=CC=C3)N4C=CN=C4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,C1=CC=C(C=C1)C2=CN3C(=N2)NC(=O)C(=N3)CCC(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,C1=CC=C(C=C1)C2=NC(=C(O2)O)C=NCC3=CC=NC=C3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,C1=CC=C(C=C1)C2=NC(=NC3=CC=CC=C32)NCCO,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,C1=CC=C(C=C1)C2=NC(=NO2)C3=NON=C3N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,C1=CC=C(C=C1)C2=NC(=S)N(N2)C3=CC=CC=C3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,C1=CC=C(C=C1)C2=NC3=C(C(=C(C=C3O2)Br)N)Br,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,C1=CC=C(C=C1)C2=NN=C(N2C3=CC=CC(=C3C#N)C#N)C4=CC=CC=C4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,C1=CC=C(C=C1)C2=NN=C(O2)SCC#CCOC(=O)C3=CC=CS3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,C1=CC=C(C=C1)C2=NN=C(O2)SCC3=NC4=CC=CC=C4N3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,C1=CC=C(C=C1)C2=NN=C(S2)N(CCC#N)CCC#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,C1=CC=C(C=C1)C2=NOC(=C2)CSC3=NC4=CC=CC=C4N3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,C1=CC=C(C=C1)C2C(=C(N3C4=CC=CC=C4SC3=C2C#N)N)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,C1=CC=C(C=C1)C2C(C(=C(N2C3=CC=CC=C3)N)C#N)(C#N)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,C1=CC=C(C=C1)CC(=O)NC2=CC=CC(=C2)C3=NN=C(O3)C4=CC=CO4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,C1=CC=C(C=C1)CC(=O)NC2=NN(C(=N2)N)C3=CC=CC=C3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,C1=CC=C(C=C1)CC2=CC(=C(C(=C2)Br)O)C=NCCNC(=O)C3=NON=C3N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,C1=CC=C(C=C1)CC2=NNN=N2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,C1=CC=C(C=C1)CCC(=O)NC2=NN(C(=N2)N)C3=CC=CC=C3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,C1=CC=C(C=C1)CCCC(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,C1=CC=C(C=C1)CCCNC(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,C1=CC=C(C=C1)CCN2C(=C(C(=O)NC2=O)C=NCCCN3C=CN=C3)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,C1=CC=C(C=C1)CCN2C3=CC=CC=C3N=C2CCCO,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,C1=CC=C(C=C1)CCN=C(N)N=C(N)N.Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,C1=CC=C(C=C1)CCNC(=O)/C(=N\O)/C2=CC=CC=C2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,C1=CC=C(C=C1)CCNC(=O)CSC2=C(C(=C(C(=N2)N)C#N)C3=CC=CS3)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,C1=CC=C(C=C1)CCNC2=C(N=C(O2)C3=CC=CS3)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,C1=CC=C(C=C1)CCNCC(C2=CC=CC=C2)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,C1=CC=C(C=C1)CCOC(=O)C(CC(=O)O)NCC2=CC=CO2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,C1=CC=C(C=C1)CCOC2=NON=C2N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,C1=CC=C(C=C1)CN(CC2=CC=CC=C2Cl)C3=NC=NC4=C3NC=N4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,C1=CC=C(C=C1)CN2C(=C(C3=C2N=CN(C3=N)CCCN4C=CN=C4)C5=CC=CC=C5)C6=CC=CC=C6,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,C1=CC=C(C=C1)CN2C(=C(N=N2)C(=O)C3=CC=CO3)C4=CC=CC=C4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,C1=CC=C(C=C1)CN2C(=NNC2=S)C3=CC=CC=C3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,C1=CC=C(C=C1)CN2C(=NNC2=S)C3=CC=CO3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,C1=CC=C(C=C1)CN2C(=O)C3C(N(OC3C2=O)C4=CC=CC=C4)C5=CN=CC=C5,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,C1=CC=C(C=C1)CN2C3=C(C=C2C(=O)NCC4=CC=CO4)SC=C3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,C1=CC=C(C=C1)CN2C3=C(C=N2)C(=O)NC=N3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NC4=CC=NC=C4)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,C1=CC=C(C=C1)CN2C=CN=C2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,C1=CC=C(C=C1)CNC(=O)/C(=C/2\N(C(=O)C(S2)CCO)C3=CC=CC=C3)/C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,C1=CC=C(C=C1)CNC(=O)/C(=N\O)/C2=CC=CC=C2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,C1=CC=C(C=C1)CNC(=O)C2=CC3=C(N=C4C=CC=CN4C3=O)N(C2=N)CC5=CC=CO5,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,C1=CC=C(C=C1)CNC(=O)C2=NNC(=O)C=C2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,C1=CC=C(C=C1)CNC(=O)CCNNC(=O)C2=CC=NC=C2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,C1=CC=C(C=C1)CNC(=O)CSC2=NC3=CC=CC=C3C(=O)N2CC4=CC=CO4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,C1=CC=C(C=C1)CNC2=C(N=C(O2)C3=CC=CS3)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,C1=CC=C(C=C1)CNCCCNC(=O)/C(=N\O)/C2=CC=CC=C2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,C1=CC=C(C=C1)CS(=O)(=O)C2=CC=C(C=C2)C(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,C1=CC=C(C=C1)CS(=O)CCC2=CC=NC=C2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,C1=CC=C(C=C1)CSC2=NC(=CC(=N2)N)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,C1=CC=C(C=C1)CSC2=NC3=NC=NC(=C3N2)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,C1=CC=C(C=C1)CSC2=NN=C(S2)N(CCC(=O)O)CCC(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,C1=CC=C(C=C1)CSCC2=NS(=O)(=O)C3=CC(=C(C=C3N2)Cl)S(=O)(=O)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,C1=CC=C(C=C1)N(C2=CC=CC=C2)C(=O)N3C=CN=C3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,C1=CC=C(C=C1)N(CC(=O)O)C2C(=O)NC(=O)S2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,C1=CC=C(C=C1)N(CCC#N)C(=O)C2=CC=CO2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,C1=CC=C(C=C1)N2C(=NC(=N2)NC(=O)C3=CC=CS3)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,C1=CC=C(C=C1)N2C(=NN=C2SCC(=O)NC3=CC=C(C=C3)S(=O)(=O)N)CC4=CC=CS4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,C1=CC=C(C=C1)N2C(=NN=N2)SCC(=O)NC3=CC=C(C=C3)Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,C1=CC=C(C=C1)N2C(C3C(O2)C(=O)N(C3=O)C4=CC(=C(C=C4)Cl)Cl)C5=CN=CC=C5,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,C1=CC=C(C=C1)N2C(C3C(O2)C(=O)N(C3=O)C4=CC=CC=C4)C5=CN=CC=C5,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
